#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2021-03-29T14:50:07 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ6061e8d27096	
#INFO	-out.max=unlimited	
#INFO	queryParameters=23	
#-oc.form=dec
#-out.max=unlimited
#-out.add=_RAJ,_DEJ
#-nav=cat:J/ApJS/211/24&tab:{J/ApJS/211/24/table1}&key:source=J/ApJS/211/24/table1&HTTPPRM:&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/ApJS/211/24/table1
#-order=I
#-out=KIC
#-out=Teff
#-out=log(g)
#-out=Mass
#-out=Prot
#-out=e_Prot
#-out=n_Prot
#-out=Rper
#-out=LPH
#-out=w
#-out=Ref
#-out=_RA
#-out=_DE
#

#RESOURCE=yCat_22110024
#Name: J/ApJS/211/24
#Title: Rotation periods of Kepler MS stars (McQuillan+, 2014)
#Table	J_ApJS_211_24_table1:
#Name: J/ApJS/211/24/table1
#Title: The rotation period measurements for the 34030 stars presented in this work
#Column	_RAJ2000	(F11.7)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F11.7)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
#Column	KIC	(I8)	Kepler Input Catalog identifier (Cat. V/133)	[ucd=meta.id;meta.main]
#Column	Teff	(I4)	[3197/6499] Star effective temperature	[ucd=phys.temperature.effective]
#Column	log(g)	(F5.2)	[3.5/5.4] Star surface gravity (log)	[ucd=phot.sb]
#Column	Mass	(F7.4)	[0.2/1.3] Star mass (1)	[ucd=phys.mass]
#Column	Prot	(F6.3)	[0.2/70]? Rotation period	[ucd=time.period]
#Column	e_Prot	(F6.3)	[0/51]? Error in Prot	[ucd=stat.error]
#Column	n_Prot	(A3)	Period flag (4)	[ucd=meta.note]
#Column	Rper	(F10.2)	[187/1520000]? Average variability amplitude within 1 period	[ucd=phot.mag;arith.ratio]
#Column	LPH	(F6.3)	[0.01/1.82]? Local Peak Height of the autocorrelation function (ACF)	[ucd=stat.fit.param]
#Column	w	(F7.4)	[0/1]? Assigned weight (2)	[ucd=stat.weight;phys.atmol.weight]
#Column	Ref	(I1)	? T_eff_ and log(g) source flag (3) [NULL integer written as an empty string]	[ucd=meta.bib]
#Column	_RA	(F9.5)	Positions from Kepler Input Catalog (Cat. V/133) (right ascension part)	[ucd=pos.eq.ra;meta.main]
#Column	_DE	(F9.5)	Positions from Kepler Input Catalog (Cat. V/133) (declination part)	[ucd=pos.eq.dec;meta.main]
_RAJ2000;_DEJ2000;KIC;Teff;log(g);Mass;Prot;e_Prot;n_Prot;Rper;LPH;w;Ref;_RA;_DE
287.1246000;+38.0256689; 2836098;3971; 4.70; 0.5314;29.358; 0.070;   ;   8256.55; 1.058; 0.5870;1;287.12460;+38.02567
287.4480900;+38.0579189; 2837126;4043; 4.36; 0.5599;34.624; 0.107;   ;   2104.82; 0.510; 0.3675;0;287.44809;+38.05792
289.8822000;+38.0295600; 2845689;4106; 4.58; 0.5850;13.555; 0.019;   ;  18184.84; 1.340; 0.7247;0;289.88220;+38.02956
290.2973900;+38.0337411; 2847357;3666; 4.83; 0.4145;32.441; 0.088;   ;   5909.03; 1.091; 0.5987;1;290.29739;+38.03374
291.4861800;+38.0415919; 2852669;4201; 4.39; 0.6231;12.270; 0.054;   ;  12728.99; 1.193; 0.6414;0;291.48618;+38.04159
292.8309900;+38.0943911; 2859045;4220; 4.53; 0.6307;24.459; 0.090;   ;  14205.22; 1.273; 0.6446;0;292.83099;+38.09439
292.8447900;+38.0757789; 2859114;3395; 4.98; 0.3179;38.698; 0.809;   ;   5471.23; 0.854; 0.5154;1;292.84479;+38.07578
293.1568600;+38.0138211; 2860547;4120; 4.55; 0.5906;25.968; 0.129;   ;   3503.92; 0.852; 0.5503;0;293.15686;+38.01382
293.2811000;+38.0822411; 2861126;3598; 4.86; 0.3895;16.134; 0.003;   ;  10163.19; 0.676; 0.3929;1;293.28110;+38.08224
293.4397300;+38.0589600; 2861880;4106; 4.53; 0.5850;25.844; 0.149;   ;  10421.25; 0.897; 0.5781;0;293.43973;+38.05896
294.1289700;+38.0114100; 2865225;4110; 4.59; 0.5866;27.452; 0.359;   ;   7228.97; 0.888; 0.5623;0;294.12897;+38.01141
285.7944900;+38.1930811; 2969839;3685; 4.80; 0.4215;36.292; 0.424;   ;  11004.48; 0.848; 0.5044;1;285.79449;+38.19308
286.2637300;+38.1758381; 2971272;3695; 4.81; 0.4253;17.206; 0.086;   ;   8468.57; 0.983; 0.5519;1;286.26373;+38.17584
286.4086000;+38.1660611; 2971717;4258; 4.62; 0.6460;11.846; 0.165;   ;   5273.16; 1.152; 0.6186;0;286.40860;+38.16606
286.9545900;+38.1705889; 2973297;4286; 4.45; 0.6573;25.092; 0.131;   ;   6992.70; 0.853; 0.5437;0;286.95459;+38.17059
286.9737500;+38.1176111; 2973361;3632; 4.83; 0.4019;45.917; 0.546;   ;   3956.14; 0.723; 0.4053;1;286.97375;+38.11761
287.0215800;+38.1370389; 2973500;3547; 4.89; 0.3710;19.597; 0.091;   ;   6863.06; 0.813; 0.4747;1;287.02158;+38.13704
287.1169400;+38.1199489; 2973800;4249; 4.48; 0.6424;30.939; 0.199;   ;   3875.32; 0.532; 0.3597;0;287.11694;+38.11995
289.8107900;+38.1707989; 2982913;4041; 4.51; 0.5591;18.590; 0.040;   ;   6760.24; 1.023; 0.5908;0;289.81079;+38.17080
290.1105300;+38.1430819; 2984144;4242; 4.49; 0.6396;34.277; 0.571;   ;   2644.39; 0.470; 0.3375;0;290.11053;+38.14308
290.4279500;+38.1775089; 2985366;4208; 4.37; 0.6259; 0.244; 0.006;   ;  84608.58; 1.680; 0.7922;0;290.42795;+38.17751
291.0098900;+38.1608581; 2987754;4279; 4.57; 0.6545;21.995; 0.055;   ;  14463.25; 1.214; 0.6529;0;291.00989;+38.16086
291.0894200;+38.1105611; 2988084;4348; 4.61; 0.6823;32.258; 0.134;   ;   9143.05; 0.859; 0.5032;0;291.08942;+38.11056
291.1713000;+38.1916200; 2988458;3664; 4.81; 0.4137;17.658; 0.523;   ;   8608.88; 1.203; 0.6553;1;291.17130;+38.19162
291.3878800;+38.1523511; 2989438;4370; 4.58; 0.6912;21.621; 0.155;   ;   4079.40; 0.968; 0.5869;0;291.38788;+38.15235
292.0213300;+38.1243100; 2992347;4148; 4.49; 0.6018;31.286; 0.156;   ;   7640.72; 0.793; 0.4999;0;292.02133;+38.12431
292.0880400;+38.1186289; 2992668;3726; 4.52; 0.4369;15.095; 0.072;SM1;  26918.17; 1.363; 0.7196;0;292.08804;+38.11863
292.3996000;+38.1202319; 2994087;4286; 4.50; 0.6573;31.335; 0.048;   ;   8963.32; 0.851; 0.5112;0;292.39960;+38.12023
292.5439500;+38.1556511; 2994746;4389; 4.37; 0.6989;38.466; 8.434;   ;   2615.57; 0.452; 0.2969;0;292.54395;+38.15565
292.7838100;+38.1783600; 2995880;4338; 4.67; 0.6783;19.616; 0.021;   ;  18142.91; 1.385; 0.6803;0;292.78381;+38.17836
293.0775100;+38.1309011; 2997195;4083; 4.58; 0.5758;16.085; 0.085;   ;   6846.79; 0.866; 0.4971;0;293.07751;+38.13090
293.2843000;+38.1716381; 2998208;3567; 4.86; 0.3782;22.168; 0.204;   ;   9286.34; 1.039; 0.5979;1;293.28430;+38.17164
285.5345500;+38.2698519; 3096944;3981; 4.72; 0.5353;43.328; 0.605;   ;   4651.37; 0.575; 0.3272;1;285.53455;+38.26985
286.4669800;+38.2066000; 3099491;3522; 4.93; 0.3621;34.991; 0.510;   ;   5643.61; 0.546; 0.3777;1;286.46698;+38.20660
286.4836700;+38.2543600; 3099533;3449; 4.92; 0.3365;39.259; 0.244;   ;   6747.57; 0.936; 0.5353;1;286.48367;+38.25436
286.6135900;+38.2602619; 3099900;3601; 4.88; 0.3906;18.095; 0.087;   ;  14438.90; 1.328; 0.7134;1;286.61359;+38.26026
286.9862700;+38.2672081; 3100994;4112; 4.59; 0.5874;31.992; 0.145;   ;   7359.45; 0.966; 0.5428;0;286.98627;+38.26721
286.9897200;+38.2657889; 3101007;3901; 4.70; 0.5040;13.451; 0.156;   ;  20513.06; 1.465; 0.7521;1;286.98972;+38.26579
287.0284700;+38.2232089; 3101129;4285; 4.42; 0.6569;27.394; 2.355;SM2;   1234.05; 0.433; 0.2594;0;287.02847;+38.22321
287.2926300;+38.2813489; 3101830;4232; 4.61; 0.6355;24.516; 0.054;   ;   8440.79; 0.957; 0.6032;0;287.29263;+38.28135
287.6100500;+38.2485081; 3102749;4058; 4.64; 0.5658; 8.163; 1.696;   ;   1651.97; 0.550; 0.3096;0;287.61005;+38.24851
287.6154200;+38.2260700; 3102763;3522; 4.88; 0.3621;14.561; 0.036;   ;  27608.69; 1.355; 0.6992;1;287.61542;+38.22607
287.9227600;+38.2220500; 3103752;3379; 4.94; 0.3125; 4.785; 0.014;   ;  21416.96; 1.387; 0.6721;1;287.92276;+38.22205
289.7457600;+38.2065700; 3109825;3832; 4.38; 0.4772;13.318; 0.015;   ;  22475.90; 1.576; 0.7451;0;289.74576;+38.20657
289.7808500;+38.2281419; 3109945;3417; 4.97; 0.3254;45.448; 1.057;   ;   5741.60; 0.595; 0.3613;1;289.78085;+38.22814
289.8791500;+38.2504811; 3110319;4340; 4.63; 0.6791;16.643; 3.483;   ;   6301.11; 1.101; 0.6231;0;289.87915;+38.25048
289.9674400;+38.2549289; 3110684;4219; 4.62; 0.6303;33.076; 0.633;   ;  11219.50; 0.901; 0.5140;0;289.96744;+38.25493
290.3002900;+38.2777900; 3111995;3341; 4.97; 0.2998;37.751; 0.826;   ;   7847.55; 0.646; 0.4445;1;290.30029;+38.27779
290.3080400;+38.2166400; 3112017;4156; 4.62; 0.6050;16.408; 0.024;   ;   6970.82; 1.055; 0.5974;0;290.30804;+38.21664
290.5228600;+38.2625081; 3112821;4192; 4.40; 0.6194;11.387; 0.129;   ;  11521.64; 1.174; 0.6270;0;290.52286;+38.26251
290.5236800;+38.2602881; 3112828;4288; 4.34; 0.6581; 9.949; 0.016;   ;  17959.12; 1.430; 0.7460;0;290.52368;+38.26029
290.5337500;+38.2212719; 3112866;4156; 4.56; 0.6050;38.283; 1.516;   ;   6130.16; 0.608; 0.3742;0;290.53375;+38.22127
290.5380900;+38.2596889; 3112890;4170; 4.52; 0.6106; 7.548; 0.162;   ;  17807.87; 1.570; 0.7854;0;290.53809;+38.25969
291.2919300;+38.2280389; 3115879;3965; 4.63; 0.5290;37.107; 1.108;   ;   6488.53; 0.855; 0.4816;0;291.29193;+38.22804
291.4549300;+38.2961619; 3116544;3792; 4.79; 0.4619;42.001; 9.764;   ;   2266.62; 0.691; 0.3978;1;291.45493;+38.29616
292.3313300;+38.2598381; 3120513;4201; 4.50; 0.6231;31.812; 0.181;   ;   5863.49; 0.701; 0.4666;0;292.33133;+38.25984
292.4259600;+38.2730900; 3120913;3751; 4.80; 0.4463;34.067; 0.130;   ;   7055.94; 1.072; 0.5765;1;292.42596;+38.27309
293.0739700;+38.2177089; 3123647;4312; 4.77; 0.6678;14.361; 0.090;   ;   4910.74; 0.873; 0.4909;0;293.07397;+38.21771
294.5457200;+38.2681389; 3130391;3916; 4.70; 0.5098; 1.228; 0.005;   ;  31378.95; 1.426; 0.6794;1;294.54572;+38.26814
285.6421500;+38.3788111; 3216700;3897; 4.73; 0.5024; 4.271; 0.023;   ;   9476.90; 1.035; 0.5414;1;285.64215;+38.37881
286.2603100;+38.3748400; 3218308;3920; 4.28; 0.5114;39.978; 7.897;   ;   3239.33; 0.679; 0.3967;0;286.26031;+38.37484
286.5271900;+38.3083000; 3218997;3531; 4.85; 0.3653;38.682; 0.447;   ;   8863.66; 0.838; 0.4990;1;286.52719;+38.30830
286.6672700;+38.3942411; 3219400;3965; 4.70; 0.5290;31.213; 0.947;   ;   5806.03; 0.611; 0.4227;1;286.66727;+38.39424
287.1607100;+38.3119581; 3220742;3983; 4.70; 0.5361;14.992; 0.078;   ;   9620.79; 1.274; 0.6926;1;287.16071;+38.31196
287.4567000;+38.3711889; 3221541;4147; 4.50; 0.6014;20.146; 0.060;   ;   8126.02; 1.264; 0.6786;0;287.45670;+38.37119
287.5897800;+38.3442119; 3221915;4160; 4.61; 0.6066;36.570; 0.770;   ;   5503.15; 0.577; 0.3750;0;287.58978;+38.34421
287.8379200;+38.3748281; 3222610;4097; 4.42; 0.5814; 4.910; 0.004;   ;  12517.96; 1.317; 0.6583;0;287.83792;+38.37483
289.6798700;+38.3510511; 3228485;4204; 4.46; 0.6243;35.479; 0.705;   ;   3116.19; 0.426; 0.3113;0;289.67987;+38.35105
290.2571100;+38.3692511; 3230797;4172; 4.63; 0.6114;39.636; 1.242;   ;   3623.90; 0.524; 0.3243;0;290.25711;+38.36925
290.4317300;+38.3033289; 3231403;3563; 5.04; 0.3768;33.796; 0.406;   ;   6178.68; 0.667; 0.4563;1;290.43173;+38.30333
290.8962100;+38.3268200; 3232979;4390; 4.56; 0.6993;11.070; 0.022;   ;  14316.26; 1.412; 0.7497;0;290.89621;+38.32682
291.1353500;+38.3774411; 3233853;3846; 4.76; 0.4826;29.590; 0.245;   ;   3714.03; 0.707; 0.4720;1;291.13535;+38.37744
291.2253100;+38.3544081; 3234193;4269; 4.55; 0.6505;32.023; 0.270;   ;   4433.04; 0.790; 0.4890;0;291.22531;+38.35441
291.2722200;+38.3090400; 3234338;4151; 4.65; 0.6030;17.391; 0.208;   ;   5680.20; 0.666; 0.3900;0;291.27222;+38.30904
291.3179600;+38.3923300; 3234506;4289; 4.51; 0.6585;13.433; 0.018;   ;  14500.02; 1.495; 0.7312;0;291.31796;+38.39233
291.5163600;+38.3732911; 3235295;4106; 4.53; 0.5850;15.677; 0.194;   ;   3160.89; 0.930; 0.5292;0;291.51636;+38.37329
292.9529400;+38.3461111; 3241079;4098; 4.64; 0.5818;13.303; 0.017;   ;  14522.05; 1.282; 0.6908;0;292.95294;+38.34611
293.8935900;+38.3550189; 3244968;3998; 4.41; 0.5420;18.572; 0.125;   ;   6310.11; 1.120; 0.6404;0;293.89359;+38.35502
294.3066100;+38.3448300; 3246721;3901; 4.43; 0.5040;30.062; 0.489;   ;   4457.06; 0.910; 0.5512;0;294.30661;+38.34483
285.1745600;+38.4277611; 3322943;3963; 4.70; 0.5282;18.869; 0.049;   ;  10393.38; 1.162; 0.6638;1;285.17456;+38.42776
285.5439500;+38.4589119; 3323808;3536; 4.14; 0.3671;31.165; 0.549;   ;   4093.53; 0.989; 0.5968;0;285.54395;+38.45891
285.5813000;+38.4971889; 3323908;4259; 4.65; 0.6464;42.057; 0.270;   ;   5642.12; 0.499; 0.2919;0;285.58130;+38.49719
286.2834500;+38.4486311; 3325677;4189; 4.56; 0.6182;33.419; 0.262;   ;   3803.70; 0.512; 0.3663;0;286.28345;+38.44863
286.5409200;+38.4709819; 3326330;4028; 4.45; 0.5539;13.004; 0.146;   ;  22690.89; 1.565; 0.7413;0;286.54092;+38.47098
286.5717800;+38.4535100; 3326413;4198; 4.67; 0.6218;30.998; 0.092;   ;  15276.82; 0.781; 0.4981;0;286.57178;+38.45351
286.8296200;+38.4682500; 3327092;3456; 4.97; 0.3389;36.352; 1.354;   ;   4328.07; 0.570; 0.3992;1;286.82962;+38.46825
287.2583900;+38.4576611; 3328210;4325; 4.67; 0.6731;33.872; 0.861;   ;   5026.28; 0.592; 0.4070;0;287.25839;+38.45766
287.2761800;+38.4912611; 3328254;3509; 4.91; 0.3575;31.578; 0.316;   ;   4763.42; 0.661; 0.4351;1;287.27618;+38.49126
287.4424400;+38.4505500; 3328711;4290; 4.61; 0.6589;32.512; 0.286;   ;   9023.73; 0.856; 0.5027;0;287.44244;+38.45055
287.8878500;+38.4925500; 3329985;3401; 4.97; 0.3200;46.523; 0.840;   ;   7407.01; 0.648; 0.3833;1;287.88785;+38.49255
289.5321700;+38.4224889; 3335194;3956; 4.72; 0.5255;12.810; 0.049;   ;  29773.74; 1.597; 0.7405;1;289.53217;+38.42249
289.8402700;+38.4656719; 3336334;4108; 4.52; 0.5858;16.255; 0.160;   ;   5052.51; 0.681; 0.3965;0;289.84027;+38.46567
289.8793900;+38.4720119; 3336483;4371; 4.59; 0.6916;30.595; 0.172;   ;   8858.44; 0.815; 0.5062;0;289.87939;+38.47201
290.6127000;+38.4653400; 3339107;4214; 4.59; 0.6283;48.654; 1.450;SM1;   2374.38; 0.490; 0.2508;0;290.61270;+38.46534
291.5681500;+38.4627911; 3342636;4069; 4.50; 0.5702;25.644; 0.084;   ;  14010.55; 1.009; 0.6046;0;291.56815;+38.46279
291.6358900;+38.4080889; 3342894;4118; 4.53; 0.5898;14.092; 0.007;   ;  14697.55; 1.354; 0.7386;0;291.63589;+38.40809
291.7575700;+38.4729119; 3343392;4058; 4.45; 0.5658;17.245; 0.187;   ;   6435.93; 1.024; 0.5837;0;291.75757;+38.47291
291.8228100;+38.4553489; 3343664;4381; 4.61; 0.6957;22.704; 0.126;   ;  17375.65; 1.060; 0.6297;0;291.82281;+38.45535
291.8916300;+38.4772611; 3343967;4214; 4.70; 0.6283;34.570; 0.309;   ;   9211.66; 0.733; 0.4507;0;291.89163;+38.47726
291.9528500;+38.4064289; 3344220;3826; 4.77; 0.4749;15.656; 0.622;   ;   3506.54; 0.849; 0.4815;1;291.95285;+38.40643
292.0755000;+38.4729000; 3344747;3876; 4.45; 0.4942;28.506; 0.053;   ;   7256.81; 0.941; 0.5741;0;292.07550;+38.47290
292.3868100;+38.4603000; 3345985;4342; 4.69; 0.6799;10.565; 0.018;   ;  12666.61; 1.206; 0.6358;0;292.38681;+38.46030
292.6634500;+38.4336889; 3347046;4216; 4.78; 0.6291;15.773; 0.055;   ;   8315.06; 1.200; 0.6704;0;292.66345;+38.43369
294.7111800;+38.4077611; 3355476;4115; 4.34; 0.5886;12.228; 0.525;   ;   3490.51; 1.051; 0.5746;0;294.71118;+38.40776
295.0441300;+38.4864081; 3356936;4084; 4.62; 0.5762;31.247; 0.334;   ;  16211.18; 1.194; 0.6014;0;295.04413;+38.48641
295.1119400;+38.4870911; 3357261;4008; 4.49; 0.5460;39.139; 0.149;   ;   6418.73; 0.639; 0.3837;0;295.11194;+38.48709
285.0979300;+38.5837289; 3424335;4138; 4.59; 0.5978;14.936; 0.143;   ;   3469.35; 0.642; 0.3710;0;285.09793;+38.58373
285.3109100;+38.5027619; 3424832;4187; 4.63; 0.6174;19.535; 0.056;   ;  17744.78; 1.561; 0.7008;0;285.31091;+38.50276
285.5443700;+38.5394211; 3425393;4368; 4.62; 0.6904;17.910; 3.605;   ;   8855.07; 1.051; 0.6050;0;285.54437;+38.53942
285.7285800;+38.5921289; 3425850;3748; 4.78; 0.4452;17.362; 0.104;   ;   8127.51; 1.222; 0.6675;1;285.72858;+38.59213
286.1147800;+38.5399819; 3426874;3742; 4.77; 0.4429;34.672; 0.212;   ;  10832.85; 1.036; 0.5648;1;286.11478;+38.53998
287.0686000;+38.5445400; 3429369;4352; 4.52; 0.6840;17.347; 0.035;   ;  15923.38; 1.322; 0.6960;0;287.06860;+38.54454
287.3947400;+38.5577089; 3430287;4349; 4.53; 0.6828; 0.469; 0.006;   ;  53945.24; 1.554; 0.7311;0;287.39474;+38.55771
287.8880300;+38.5567700; 3431662;4229; 4.58; 0.6343;19.128; 0.023;   ;  10012.09; 1.194; 0.6823;0;287.88803;+38.55677
289.6893300;+38.5741881; 3437392;4395; 4.47; 0.7013;32.621; 0.687;   ;   3821.94; 0.433; 0.2886;0;289.68933;+38.57419
290.0761100;+38.5070689; 3438817;3825; 4.49; 0.4745;37.159; 1.498;   ;   3783.20; 0.917; 0.5084;0;290.07611;+38.50707
290.1572300;+38.5243800; 3439126;4088; 4.32; 0.5778; 7.900; 0.003;   ;  51793.99; 1.706; 0.7639;0;290.15723;+38.52438
290.5112900;+38.5509800; 3440357;4325; 4.62; 0.6731;20.453; 0.021;   ;  12467.83; 1.069; 0.6393;0;290.51129;+38.55098
290.8665500;+38.5525019; 3441504;4273; 4.87; 0.6521;13.621; 0.084;   ;  10708.09; 1.261; 0.6862;0;290.86655;+38.55250
291.0123300;+38.5826611; 3442034;3724; 4.51; 0.4361;40.417; 0.450;   ;  11138.86; 0.959; 0.5147;0;291.01233;+38.58266
291.0784000;+38.5212781; 3442269;4309; 4.51; 0.6666;19.613; 0.274;   ;   6777.79; 0.750; 0.4423;0;291.07840;+38.52128
291.3121900;+38.5775411; 3443137;3550; 4.87; 0.3721;35.534; 0.577;   ;   5141.08; 0.705; 0.4714;1;291.31219;+38.57754
291.7532000;+38.5691600; 3444822;3475; 4.87; 0.3455;34.012; 7.099;   ;  11326.76; 1.051; 0.5970;1;291.75320;+38.56916
292.0583500;+38.5173111; 3446150;4403; 4.49; 0.7046;11.855; 0.174;   ;   8361.97; 1.219; 0.6497;0;292.05835;+38.51731
292.1176100;+38.5011789; 3446366;3999; 4.69; 0.5424;21.357; 0.187;   ;   4372.89; 0.750; 0.4521;1;292.11761;+38.50118
292.2698100;+38.5668489; 3446966;4195; 4.33; 0.6206;37.221; 1.415;   ;   1885.95; 0.552; 0.3574;0;292.26981;+38.56685
292.7363300;+38.5395700; 3448710;4168; 4.57; 0.6098;16.013; 1.666;   ;   8499.68; 1.193; 0.6682;0;292.73633;+38.53957
293.0313700;+38.5185200; 3449953;3683; 4.35; 0.4208;40.955; 0.258;   ;  12091.34; 1.264; 0.6014;0;293.03137;+38.51852
293.0395800;+38.5567281; 3449982;4389; 4.47; 0.6989;25.652; 0.298;   ;   4052.16; 0.547; 0.3339;0;293.03958;+38.55673
294.2059600;+38.5298611; 3454793;3428; 4.90; 0.3292; 1.960; 0.011;   ;  39499.04; 1.418; 0.6758;1;294.20596;+38.52986
294.5163300;+38.5326311; 3456068;4377; 4.64; 0.6941;39.212; 4.488;   ;   4082.98; 0.500; 0.3126;0;294.51633;+38.53263
294.6330000;+38.5856089; 3456560;3430; 4.90; 0.3299;30.577; 0.322;   ;   6424.01; 0.577; 0.3731;1;294.63300;+38.58561
294.8060000;+38.5905611; 3457337;3921; 4.54; 0.5118;18.321; 0.225;   ;   6168.28; 1.139; 0.6437;0;294.80600;+38.59056
295.3570300;+38.5868189; 3459917;4091; 4.42; 0.5790;23.586; 0.134;   ;  20180.17; 1.350; 0.6649;0;295.35703;+38.58682
285.0725100;+38.6793289; 3525783;3966; 4.68; 0.5294; 8.099; 0.006;   ;  26933.91; 1.546; 0.7830;1;285.07251;+38.67933
285.3060000;+38.6131100; 3526312;4217; 4.50; 0.6295;25.005; 0.045;   ;   9254.52; 1.172; 0.6275;0;285.30600;+38.61311
285.3195800;+38.6705819; 3526337;4364; 4.59; 0.6888;28.420; 0.385;   ;   5482.61; 0.745; 0.5000;0;285.31958;+38.67058
285.6126100;+38.6531789; 3527038;3708; 4.81; 0.4301;40.883; 0.582;   ;   4665.14; 0.534; 0.3376;1;285.61261;+38.65318
285.6340600;+38.6144911; 3527088;3757; 4.77; 0.4486;42.256; 0.349;   ;   4523.25; 0.537; 0.3247;1;285.63406;+38.61449
285.7152400;+38.6102100; 3527281;4299; 4.54; 0.6626;11.004; 0.029;   ;  11213.81; 1.436; 0.7610;0;285.71524;+38.61021
285.7250400;+38.6817281; 3527308;3689; 4.82; 0.4230;29.504; 0.654;   ;   3991.54; 0.686; 0.4479;1;285.72504;+38.68173
285.9976200;+38.6674311; 3527979;4376; 4.60; 0.6937;17.421; 0.075;   ;   7507.74; 1.200; 0.6913;0;285.99762;+38.66743
286.2413600;+38.6161989; 3528588;3646; 4.87; 0.4071;15.954; 0.099;   ;   9806.16; 1.435; 0.7569;1;286.24136;+38.61620
286.3978900;+38.6544689; 3528986;4340; 4.38; 0.6791;22.128; 0.063;   ;  10043.44; 0.824; 0.5003;0;286.39789;+38.65447
286.9396400;+38.6027111; 3530387;4315; 4.58; 0.6690; 0.540; 0.003;   ; 103690.27; 1.367; 0.6587;0;286.93964;+38.60271
287.0874600;+38.6000519; 3530780;4253; 4.68; 0.6440;36.521; 0.777;   ;   4605.47; 0.413; 0.3018;0;287.08746;+38.60005
287.2268400;+38.6442111; 3531176;3503; 4.92; 0.3554;21.537; 0.048;   ;  11415.84; 1.334; 0.7282;1;287.22684;+38.64421
287.8911700;+38.6397900; 3532922;3395; 4.92; 0.3179;38.195; 0.747;   ;   5312.38; 0.891; 0.5311;1;287.89117;+38.63979
287.9618500;+38.6010281; 3533109;4051; 4.51; 0.5630;21.441; 0.219;   ;   3312.23; 0.606; 0.3644;0;287.96185;+38.60103
288.0073200;+38.6535989; 3533220;4222; 4.58; 0.6315;14.279; 0.022;   ;   5713.76; 1.236; 0.6777;0;288.00732;+38.65360
288.0946700;+38.6315381; 3533437;3637; 5.00; 0.4037;30.320; 0.181;   ;   9167.67; 1.121; 0.6217;1;288.09467;+38.63154
288.3190600;+38.6739081; 3534089;3484; 4.87; 0.3487;47.460; 0.454;   ;   7400.18; 0.820; 0.4509;1;288.31906;+38.67391
288.3791500;+38.6997911; 3534276;4283; 4.43; 0.6561;14.253; 0.018;   ;  11600.79; 1.130; 0.6219;0;288.37915;+38.69979
289.9350600;+38.6404300; 3539331;4310; 4.54; 0.6670; 1.541; 0.003;   ;  56500.32; 1.731; 0.8126;0;289.93506;+38.64043
290.0605800;+38.6440089; 3539770;3682; 4.90; 0.4204;31.927; 0.331;   ;   5303.80; 0.939; 0.5642;1;290.06058;+38.64401
290.2473400;+38.6620600; 3540472;3698; 4.81; 0.4264;41.629; 0.212;   ;   3125.82; 0.650; 0.3895;1;290.24734;+38.66206
290.4861500;+38.6253319; 3541346;4194; 4.50; 0.6202; 0.911; 0.003;   ;  73234.74; 1.524; 0.7228;0;290.48615;+38.62533
290.5679600;+38.6810800; 3541628;4367; 4.68; 0.6900;28.263; 0.160;   ;   9938.57; 0.828; 0.5353;0;290.56796;+38.68108
290.7206100;+38.6975781; 3542117;3546; 4.87; 0.3707;22.776; 0.091;   ;  44325.83; 1.298; 0.7116;1;290.72061;+38.69758
290.8327300;+38.6796681; 3542480;4212; 4.42; 0.6275;14.884; 0.043;   ;  12267.29; 1.200; 0.6630;0;290.83273;+38.67967
290.8430200;+38.6629489; 3542520;4025; 4.59; 0.5527;20.713; 0.271;   ;   3393.44; 1.065; 0.6290;0;290.84302;+38.66295
291.0715600;+38.6377789; 3543331;4210; 4.74; 0.6267;27.251; 0.306;   ;   5289.61; 0.647; 0.4199;0;291.07156;+38.63778
292.3306000;+38.6792789; 3548062;4278; 4.65; 0.6541;11.374; 0.014;   ;   6652.83; 1.014; 0.5512;0;292.33060;+38.67928
292.3355700;+38.6853100; 3548078;4313; 4.37; 0.6682;24.972; 0.195;   ;   5313.40; 0.990; 0.5995;0;292.33557;+38.68531
292.9784200;+38.6705211; 3550668;3477; 4.87; 0.3462;45.399; 0.311;   ;  10369.12; 0.835; 0.4660;1;292.97842;+38.67052
294.0057700;+38.6647111; 3554849;3596; 4.90; 0.3887;31.916; 0.216;   ;  10294.80; 0.935; 0.5716;1;294.00577;+38.66471
294.2962600;+38.6624600; 3556011;3724; 4.43; 0.4361;23.039; 0.151;   ;   5204.56; 0.662; 0.4017;0;294.29626;+38.66246
294.3549500;+38.6399919; 3556242;3667; 4.82; 0.4148;29.671; 0.953;   ;   4332.10; 0.426; 0.2661;1;294.35495;+38.63999
